Date,Temperature,W_speed,W_direction,Humidity,Shandong,Seoul
2014-01-01,4,3.7,12,51.3,,125
2014-01-02,1.5,2,13,35.4,,56
2014-01-03,2.3,2.5,2,54.4,,59
2014-01-04,-0.1,2.4,12,47.1,,51
2014-01-05,-0.8,1.9,12,48.4,,45
2014-01-06,0.8,1.6,2,50.4,,69
2014-01-07,3,1.7,1,56,,85
2014-01-08,0.5,3.3,13,56.6,,71
2014-01-09,-7.8,3.6,13,26.3,,22
2014-01-10,-4.7,2,12,48.6,,35
2014-01-11,-1.7,1.9,13,44.1,,52
2014-01-12,-2.4,3.4,14,43.5,,63
2014-01-13,-6.2,2.9,13,26,,34
2014-01-14,-4.3,2.2,12,33.8,,46
2014-01-15,-2.9,1.7,12,42,,56
2014-01-16,0.1,1.9,2,59.9,,110
2014-01-17,-0.1,1.6,12,55.9,,120
2014-01-18,-2.2,3.1,13,42.4,,64
2014-01-19,-2.6,1.9,1,44.8,,50
2014-01-20,-1.5,3.2,3,83.3,,66
2014-01-21,-5.5,2.4,13,62.6,,115
2014-01-22,-3.9,1.6,13,60,,95
2014-01-23,-0.8,2.1,2,65.6,,57
2014-01-24,3,2.6,2,64.4,,62
2014-01-25,4.2,2.4,13,74.4,,49
2014-01-26,-2.1,2.7,13,42.1,,38
2014-01-27,0.2,2.6,2,48,,41
2014-01-28,1.5,2.9,13,52.8,,32
2014-01-29,2.2,2.2,2,40.1,,40
2014-01-30,4,3,12,66.1,,31
2014-01-31,1.3,2.2,3,26.1,,23
2014-02-01,4.9,3.4,3,63.8,,24
2014-02-02,4.9,2,12,91.6,,21
2014-02-03,-3.5,4.3,14,38.5,,70
2014-02-04,-7.4,3.4,13,25.9,,44
2014-02-05,-4.8,2,12,27.5,,47
2014-02-06,-1.3,1.7,1,29.8,,46
2014-02-07,2.4,4.8,14,47.3,,15
2014-02-08,0.2,4.3,13,79.4,,12
2014-02-09,-1.6,2.7,13,76.5,,22
2014-02-10,-0.1,2.5,3,55,,24
2014-02-11,0.2,3.2,3,42.1,,18
2014-02-12,1.2,2.5,3,49.3,,22
2014-02-13,1.9,2.2,3,46.1,,23
2014-02-14,2.7,3.1,3,47.3,,18
2014-02-15,2.7,2.7,2,54.6,,30
2014-02-16,2.8,1.7,2,53.3,,58
2014-02-17,4.2,2,2,45.5,,82
2014-02-18,2.5,3.5,2,45.9,,23
2014-02-19,2.1,2.6,2,48.6,,31
2014-02-20,1.2,2.8,12,61.5,,65
2014-02-21,0.9,2.6,12,49.1,,65
2014-02-22,2.2,2.1,13,49.3,,97
2014-02-23,3.1,2.1,13,50.6,,107
2014-02-24,4.1,2.3,13,58,,164
2014-02-25,5.7,2,12,59.9,,179
2014-02-26,8.4,1.9,2,44.9,,132
2014-02-27,7.7,2.8,12,55.4,,116
2014-02-28,6.7,2.3,3,58.8,,115
2014-03-01,6,2.6,12,61.1,,94
2014-03-02,4.5,3,13,46.4,,35
2014-03-03,5.2,2,13,34.4,,60
2014-03-04,6.3,2.9,12,48,,86
2014-03-05,1.4,4.4,13,44.8,,61
2014-03-06,0.3,3.6,13,43.4,,36
2014-03-07,-0.6,3.8,12,45.9,,34
2014-03-08,2,2.5,12,55,,45
2014-03-09,1.4,3.6,13,56.4,,40
2014-03-10,1.5,3,12,50.4,,42
2014-03-11,4.5,2.8,11,65,,52
2014-03-12,6.9,1.5,1,75.8,,40
2014-03-13,5.2,4,3,54.5,,45
2014-03-14,3.4,3.6,12,54.6,,63
2014-03-15,6.8,4,10,66.8,,102
2014-03-16,11.3,2.3,10,68.3,,100
2014-03-17,12.6,3.5,10,79,,63
2014-03-18,10.5,3.5,12,75.3,,141
2014-03-19,9.6,2.9,3,65.5,,131
2014-03-20,6.3,3.2,13,71.3,,70
2014-03-21,5.9,3.4,12,52.5,,33
2014-03-22,8.6,2.5,11,63.5,,60
2014-03-23,9.6,3,11,63.6,,83
2014-03-24,10.9,3.5,10,60.5,,54
2014-03-25,14.6,2.7,10,75.9,,58
2014-03-26,15.4,2.8,11,64.6,,67
2014-03-27,13.5,2.8,11,68.9,,93
2014-03-28,16.6,2.6,11,57.3,,115
2014-03-29,15,2.5,3,73.4,,51
2014-03-30,14.9,3.1,3,63.5,,39
2014-03-31,14.5,2.3,12,49.3,,70
2014-04-01,15.6,2.4,11,33.8,,77
2014-04-02,15.5,2.7,12,30,,66
2014-04-03,10.2,3.1,12,63,,60
2014-04-04,6.6,3.4,13,52.6,,29
2014-04-05,6.2,3,12,60.5,,45
2014-04-06,7.4,4,11,50.6,,44
2014-04-07,10.3,3.4,10,64.9,,70
2014-04-08,11.9,2.6,12,60.9,,51
2014-04-09,10.3,3,12,85.3,,69
2014-04-10,12.5,2.4,11,71.5,,63
2014-04-11,13.6,2.8,12,69.5,,69
2014-04-12,14.3,1.7,13,68.8,,77
2014-04-13,17.2,2.2,3,54.9,,75
2014-04-14,16.3,2.7,12,53.3,,71
2014-04-15,12.9,3.2,12,80.1,,79
2014-04-16,14,1.8,10,81,,158
2014-04-17,14.7,1.9,2,67.4,,92
2014-04-18,15.9,2.6,2,59.9,,64
2014-04-19,14,4.5,3,56,,47
2014-04-20,14.6,3.4,3,54.4,,42
2014-04-21,15.1,3,13,55.1,,56
2014-04-22,16,2.8,12,43.1,,60
2014-04-23,17.2,2.5,13,49.4,,92
2014-04-24,18.6,2,12,49,,114
2014-04-25,19,2.2,2,32.5,,67
2014-04-26,18.7,2.4,12,38.9,,54
2014-04-27,15.6,2.3,2,86.6,,26
2014-04-28,13.6,4.6,3,91.6,,13
2014-04-29,15,4,2,69.5,,18
2014-04-30,16.1,2.1,2,62.1,,28
2014-05-01,16,3.2,11,60.5,,56
2014-05-02,15.7,3.6,10,70.9,,83
2014-05-03,13.1,3.9,12,54.6,,30
2014-05-04,12.3,3.8,10,57.8,,45
2014-05-05,11.3,5.1,11,56.5,,42
2014-05-06,13.1,3.4,10,45.9,,45
2014-05-07,15.7,3.8,2,48.3,,49
2014-05-08,14.5,4.2,11,83.9,,34
2014-05-09,16.8,2,12,60.8,,47
2014-05-10,20.5,2.1,3,43.4,,41
2014-05-11,18.9,3.4,3,54.4,,34
2014-05-12,16.4,5.2,10,79.1,,43
2014-05-13,19.2,4,11,69.9,,94
2014-05-14,19.6,3.5,12,59.1,,80
2014-05-15,18.2,4,12,66.9,,53
2014-05-16,19,2.9,12,50.3,,56
2014-05-17,20,2.3,13,48,,61
2014-05-18,20.3,2.4,11,50.1,,53
2014-05-19,20,2.3,12,55.1,,61
2014-05-20,21.5,2.2,12,45.4,,75
2014-05-21,20.1,3.7,12,65.3,,60
2014-05-22,20.9,2.5,12,63.4,,53
2014-05-23,22,2.9,10,68.4,,73
2014-05-24,21.3,2.3,12,68.8,,68
2014-05-25,20.5,2.4,7,78.9,,49
2014-05-26,19.4,4,11,67.4,,89
2014-05-27,22.8,4.2,10,49.5,,170
2014-05-28,24,2.5,12,60.8,,184
2014-05-29,23.2,2.8,11,54.6,,135
2014-05-30,24.8,2.1,13,42.5,,79
2014-05-31,26.2,2.6,11,50.3,,117
2014-06-01,24.7,1.9,12,58.1,,93
2014-06-02,22.6,2.2,3,73.5,,85
2014-06-03,18.7,3.5,3,95.3,,25
2014-06-04,22.8,4.3,3,61.5,,21
2014-06-05,22.9,2.9,3,58.8,,18
2014-06-06,24.4,2.4,2,58.9,,28
2014-06-07,23.5,2.4,12,65.1,,37
2014-06-08,21.4,3,11,75.3,,32
2014-06-09,22.9,2.3,13,70.8,,42
2014-06-10,23.6,2.1,3,72,,35
2014-06-11,20.5,1.9,1,87.1,,38
2014-06-12,21.2,2.8,2,73.9,,42
2014-06-13,21.3,2.9,10,79,,53
2014-06-14,22.5,3.3,12,71.6,,41
2014-06-15,23.2,3.3,12,69.9,,42
2014-06-16,23.9,2.5,12,66.4,,39
2014-06-17,24.5,1.9,11,71.8,,77
2014-06-18,24.4,3,12,71.3,,60
2014-06-19,22.5,3.5,11,79.3,,50
2014-06-20,24.2,1.6,13,76.5,,52
2014-06-21,23.1,2.7,3,80.9,,23
2014-06-22,23.7,1.8,2,74.4,,22
2014-06-23,21,1.4,2,91.4,,30
2014-06-24,22.9,2.4,11,74.6,,37
2014-06-25,23.8,2.3,12,74.1,,52
2014-06-26,24.4,2.4,12,68,,45
2014-06-27,24.1,2.8,12,74.8,,34
2014-06-28,23.8,3.8,12,71.6,,38
2014-06-29,24.1,2.1,9,70.3,,33
2014-06-30,25.3,2.7,12,68,,37
2014-07-01,26,2.1,12,67.8,,44
2014-07-02,25.7,2.5,13,77.3,,78
2014-07-03,22.6,2.8,2,85.5,,22
2014-07-04,26.8,2.4,3,62.1,,19
2014-07-05,25.7,2.1,12,70.4,,32
2014-07-06,25.7,2.1,6,65.8,,26
2014-07-07,27.1,2.3,12,61.4,,38
2014-07-08,25.9,1.9,12,73,,29
2014-07-09,27.6,2.2,3,78.3,,22
2014-07-10,28.9,2.9,13,57.9,,35
2014-07-11,27.1,4,11,63.4,,63
2014-07-12,25.3,3.2,10,74.3,,77
2014-07-13,25.4,3.3,11,73.4,,56
2014-07-14,26.4,3.3,11,70.8,,81
2014-07-15,26.8,2.4,10,69.4,,91
2014-07-16,26.6,2.7,12,68.4,,51
2014-07-17,25.9,3.1,11,75.9,,23
2014-07-18,26.1,2.6,10,80.5,,18
2014-07-19,27,2.4,12,79.8,,46
2014-07-20,27.9,2.6,12,75.8,,58
2014-07-21,27.3,3,10,73.9,,52
2014-07-22,25.9,4.4,10,83.9,,19
2014-07-23,23.6,3.2,10,90,,19
2014-07-24,21.9,2,3,92.8,,12
2014-07-25,27.5,2.9,7,81.9,,17
2014-07-26,22.6,6.4,10,86.1,,36
2014-07-27,25,1.9,9,75,,81
2014-07-28,26.6,1.9,2,71.6,,61
2014-07-29,26.5,2.5,8,68.4,,40
2014-07-30,28.6,2.2,10,70.6,,28
2014-07-31,28.6,2.1,2,75.9,,27
2014-08-01,30.2,2.6,3,63.4,,17
2014-08-02,31.4,3.9,3,55,,14
2014-08-03,26.5,4.2,3,87.6,,10
2014-08-04,26.4,2.1,2,93,,11
2014-08-05,26.6,3.2,10,87.5,,51
2014-08-06,24.4,2.2,12,92.4,,44
2014-08-07,24.7,1.5,12,91.1,,45
2014-08-08,26.1,3.8,3,62.3,,22
2014-08-09,26.5,4.6,3,48.4,,20
2014-08-10,23.4,2.6,2,79.4,,11
2014-08-11,23.7,2.2,12,78.4,,26
2014-08-12,25.8,2.7,12,77.8,,61
2014-08-13,24.2,2.1,2,75.3,,70
2014-08-14,22.3,2,2,78.6,,29
2014-08-15,24.9,1.7,12,72.9,,33
2014-08-16,26.1,1.8,13,73.9,,40
2014-08-17,24,1.9,2,81.1,,32
2014-08-18,22.3,3.1,3,90,,36
2014-08-19,22.3,1.5,3,96.6,,28
2014-08-20,24.8,1.1,1,86,,36
2014-08-21,23.1,2.4,2,96.5,,20
2014-08-22,24.7,3.1,11,83.4,,73
2014-08-23,25.2,2.7,10,79.5,,79
2014-08-24,25.6,1.3,2,75.5,,56
2014-08-25,25.9,3,3,71.8,,33
2014-08-26,25.4,2.5,3,71.4,,21
2014-08-27,24.6,2.8,3,66.8,,10
2014-08-28,25.1,2.2,2,65.3,,18
2014-08-29,25.2,1.8,2,71.9,,26
2014-08-30,24.6,1.9,3,71.6,,22
2014-08-31,24.1,1.4,2,68.6,,26
2014-09-01,24.1,1.5,2,72.5,,31
2014-09-02,23.1,2.5,3,73.6,,19
2014-09-03,19.1,3.4,3,99.8,,7
2014-09-04,22.4,2.5,12,79.4,,17
2014-09-05,23.8,2.1,11,76,,27
2014-09-06,25.2,1.8,13,66.9,,33
2014-09-07,25.3,1.6,2,72.1,,46
2014-09-08,24.8,2.5,12,75,,48
2014-09-09,23.3,2.1,12,66.5,,64
2014-09-10,22.4,1.5,12,60.6,,27
2014-09-11,23.3,1.8,3,61.1,,35
2014-09-12,21.3,2.1,2,74.9,,36
2014-09-13,23.1,2.3,3,60.9,,20
2014-09-14,23,2.3,3,60.6,,15
2014-09-15,23.1,2.2,12,64.9,,37
2014-09-16,21.3,2.1,13,43.8,,35
2014-09-17,20.2,1.5,12,52.3,,49
2014-09-18,20.6,2,3,56.5,,23
2014-09-19,21.4,1.7,2,55,,29
2014-09-20,21.6,2,3,52.5,,31
2014-09-21,20.2,1.4,2,61.6,,31
2014-09-22,21.4,2,2,57.5,,27
2014-09-23,23,2.5,3,52.1,,22
2014-09-24,20.3,2.6,2,77.9,,16
2014-09-25,22.2,1.7,3,66.9,,23
2014-09-26,21,2.6,3,78.1,,27
2014-09-27,21.4,2.6,12,79,,32
2014-09-28,21.7,1.1,2,85.5,,41
2014-09-29,19.4,1.3,1,99,,42
2014-09-30,18.9,3.1,3,72.5,,21
2014-10-01,19.2,2.6,3,68.6,,24
2014-10-02,18.1,2.2,12,89,,32
2014-10-03,16.1,2.9,12,74.3,,23
2014-10-04,16.9,3.4,3,62,,20
2014-10-05,17.1,3.1,3,53.1,,17
2014-10-06,16.6,1.7,3,57,,20
2014-10-07,16.1,2.4,2,64.8,,32
2014-10-08,16.7,1.5,2,61.5,,36
2014-10-09,18.6,2,14,60.4,,43
2014-10-10,19,3.6,3,63.3,,41
2014-10-11,19.4,3.1,3,57.4,,28
2014-10-12,21.2,1.9,3,48.5,,31
2014-10-13,17.4,4.7,3,51.9,,24
2014-10-14,13.8,2.2,2,51.8,,25
2014-10-15,13.8,2.4,2,60.4,,33
2014-10-16,13.2,3.1,12,53.8,,39
2014-10-17,13.6,1.9,1,53.8,,33
2014-10-18,15.5,1.7,2,68.9,,40
2014-10-19,17,1.7,2,61,,56
2014-10-20,14.4,2.6,3,97.8,,27
2014-10-21,13.8,3.4,3,92.8,,13
2014-10-22,13.6,3,2,69,,15
2014-10-23,13.8,2.1,3,67.8,,31
2014-10-24,15.1,1.8,2,78,,41
2014-10-25,16.5,1.9,2,81.1,,48
2014-10-26,16,2.8,10,76.9,,35
2014-10-27,10.7,3,12,35.3,,45
2014-10-28,10.2,1.4,12,43.4,,60
2014-10-29,12.1,1.7,2,46.4,,58
2014-10-30,14.2,1.5,2,45.8,,63
2014-10-31,15,2.4,3,62.1,,45
2014-11-01,17.3,2.2,12,63.4,,38
2014-11-02,12,4.8,12,50.5,,58
2014-11-03,9.3,3.1,12,40.9,,39
2014-11-04,11.3,1.9,12,60.5,,30
2014-11-05,12.4,1.9,12,65.6,,30
2014-11-06,13.5,2.1,13,61,,56
2014-11-07,9.8,1.9,12,52.5,,50
2014-11-08,9.9,1.4,1,61.9,,58
2014-11-09,10,2.3,13,46.3,,57
2014-11-10,9.4,1.7,2,49.9,,54
2014-11-11,9.4,1.9,2,67.4,,67
2014-11-12,6,5.4,12,50.6,,44
2014-11-13,-0.2,3.7,13,38.5,,88
2014-11-14,4.2,2.2,1,54,,31
2014-11-15,4.1,2.1,13,38.3,,36
2014-11-16,6.6,1.6,1,42.6,,44
2014-11-17,6.2,2.3,14,75.5,,38
2014-11-18,5,2.2,13,53.4,,38
2014-11-19,5.6,1.6,2,55.4,,52
2014-11-20,7.9,1.8,2,61.9,,60
2014-11-21,11.3,2.8,2,62.5,,56
2014-11-22,11,1.9,9,90.9,,47
2014-11-23,9,2,2,80,,63
2014-11-24,9.8,1.3,2,59.8,,67
2014-11-25,10.2,4.2,3,56,,26
2014-11-26,11,2.8,3,58.8,,29
2014-11-27,10.4,1.9,2,69.9,,45
2014-11-28,8.8,3.7,3,88,,25
2014-11-29,8.3,2.1,3,83.9,,19
2014-11-30,9.1,3.2,3,88.1,,13
2014-12-01,-1.1,6.1,13,58.8,,54
2014-12-02,-5.4,4.6,12,42.3,,102
2014-12-03,-3.3,1.9,12,70.6,,27
2014-12-04,-4.6,2.7,13,43,,50
2014-12-05,-6.6,3.6,13,45.5,,34
2014-12-06,-5.6,2.8,13,47.5,,38
2014-12-07,-3.4,1.6,2,43.9,,48
2014-12-08,-1.6,2.6,13,48.4,,44
2014-12-09,-2.4,1.5,13,44.1,,54
2014-12-10,1.6,1.9,9,58.8,,47
2014-12-11,-1.5,3.4,13,64.8,,52
2014-12-12,-3.8,2,12,70.4,,42
2014-12-13,-5.2,3.2,13,45.8,,33
2014-12-14,-3.6,1.5,2,60.5,,35
2014-12-15,-0.1,2.8,3,90.6,,45
2014-12-16,-4.9,4.9,13,58.9,,35
2014-12-17,-9,4.9,13,41,,25
2014-12-18,-8.3,2.3,12,39.9,,31
2014-12-19,-3.8,3.4,3,54.5,,42
2014-12-20,-1.7,3.8,13,66,,33
2014-12-21,-6.4,2.2,13,58.5,,21
2014-12-22,-4.7,2.2,2,64.6,,33
2014-12-23,-1.3,2.6,2,67.1,,41
2014-12-24,1.7,2.8,1,66.8,,56
2014-12-25,-2.6,2.5,12,52,,36
2014-12-26,-3.2,1.9,12,45.6,,42
2014-12-27,-1.8,1.7,1,46.8,,47
2014-12-28,-0.8,2.2,2,64.1,,53
2014-12-29,2.9,2.3,2,73.1,,115
2014-12-30,1.9,2.6,12,62.8,,113
2014-12-31,-1.9,3.8,13,47.4,,45
2015-01-01,-7.7,4.6,13,41.4,106,66
2015-01-02,-6,3.2,12,45.9,106,36
2015-01-03,-2.7,1.9,10,56.1,106,41
2015-01-04,2.5,2,2,70.1,205,46
2015-01-05,3.7,2.4,3,73.1,253,74
2015-01-06,-3.2,4.3,13,52.4,56,44
2015-01-07,-5.5,2.5,12,33.1,135,42
2015-01-08,-5.1,2.2,12,45.8,208,48
2015-01-09,-2.1,2,12,58.3,296,50
2015-01-10,-0.3,2.3,12,56.5,219,41
2015-01-11,-0.4,3.6,13,57.8,148,49
2015-01-12,-2.7,1.8,12,37.8,72,48
2015-01-13,0.2,1.8,2,39.6,114,56
2015-01-14,2.5,1.5,1,41.1,148,72
2015-01-15,2.8,2.1,12,53.6,161,66
2015-01-16,0.8,4,11,73,273,82
2015-01-17,-4.1,3.8,12,46,98,39
2015-01-18,-1.3,2.3,2,68.4,119,36
2015-01-19,-0.1,3.2,12,68.1,114,65
2015-01-20,-0.9,1.9,2,55.8,108,49
2015-01-21,2.6,2,3,58.3,106,60
2015-01-22,3.1,1.5,12,60.6,111,47
2015-01-23,1.2,2.6,2,66.4,116,44
2015-01-24,3.7,1.8,13,62.9,206,55
2015-01-25,3,3.5,3,78.4,95,62
2015-01-26,3.6,2.6,12,87.5,118,44
2015-01-27,-3.6,3.7,13,55.4,51,54
2015-01-28,-4.1,2.3,3,49.3,61,48
2015-01-29,-1.1,2.3,3,56.4,111,52
2015-01-30,-3.3,3.8,13,51.8,65,45
2015-01-31,-4.5,2.6,12,46.4,114,46
2015-02-01,-3,1.9,13,44.9,129,33
2015-02-02,-0.6,1.5,1,47.3,162,48
2015-02-03,0.6,2.1,1,54.5,211,62
2015-02-04,0.4,2,12,64.5,111,80
2015-02-05,-0.1,3,12,57.1,69,90
2015-02-06,0.4,2.2,13,57.3,111,57
2015-02-07,1.2,2.6,11,65.3,105,50
2015-02-08,-9.8,5.3,13,34.1,52,108
2015-02-09,-5.7,3.1,12,54.6,99,45
2015-02-10,1.7,2.8,11,69,101,96
2015-02-11,2.7,2.5,12,60.3,152,89
2015-02-12,-2.2,4.2,12,36.8,114,44
2015-02-13,-1.6,3.1,12,46.4,134,36
2015-02-14,2,2.2,1,72.9,123,58
2015-02-15,7.9,2.9,3,61.6,135,76
2015-02-16,5,3.5,3,91.9,133,44
2015-02-17,1.9,3.5,13,78.5,110,64
2015-02-18,0.8,2.5,12,72,78,62
2015-02-19,2.2,1.6,13,67.1,90,62
2015-02-20,5.2,2,2,55.3,49,53
2015-02-21,5.7,3.4,3,79,90,27
2015-02-22,3.5,4.1,12,78,126,238
2015-02-23,0.9,3,12,60.4,109,590
2015-02-24,2.1,2.3,12,60,122,104
2015-02-25,5.4,2.9,2,48.6,131,73
2015-02-26,1.2,4.9,12,56.9,113,39
2015-02-27,-1.3,3.2,12,35.6,55,34
2015-02-28,2.7,2,3,40.5,81,46
2015-03-01,2.4,3.7,12,56.8,106,93
2015-03-02,3.9,2.8,10,43.5,90,88
2015-03-03,2.8,3.4,9,69.5,82,54
2015-03-04,-2.1,5.3,12,43.4,57,48
2015-03-05,-0.3,1.9,13,41.1,78,46
2015-03-06,2.9,2.3,12,37.8,115,48
2015-03-07,4.2,2.3,12,45.5,94,51
2015-03-08,7.7,1.8,2,42.5,108,77
2015-03-09,2.2,5.4,13,43.4,65,72
2015-03-10,-3.4,5.9,13,30.6,105,38
2015-03-11,0.4,4.5,11,45.1,92,46
2015-03-12,2.1,4,11,41,136,38
2015-03-13,5.6,3,12,45.4,134,48
2015-03-14,4.3,2.3,11,31.4,118,40
2015-03-15,5.5,2.2,12,42,156,44
2015-03-16,9.8,2,12,44.4,114,87
2015-03-17,10.7,1.8,2,51.9,114,118
2015-03-18,10.7,4,3,61.5,91,72
2015-03-19,12.4,2.5,3,50.9,227,57
2015-03-20,13.4,2.5,12,32.5,237,98
2015-03-21,11.7,2.7,11,31,158,154
2015-03-22,8.3,4.2,12,33.3,210,130
2015-03-23,4.6,4.2,13,24.3,118,60
2015-03-24,5.4,2.6,11,32.8,135,48
2015-03-25,6.5,2.5,12,45.9,135,46
2015-03-26,7.9,3.1,12,47.5,119,48
2015-03-27,9.1,2.6,12,50.5,96,59
2015-03-28,9.7,2.8,12,35,129,48
2015-03-29,10.5,2.5,12,61.9,507,68
2015-03-30,13.2,2.6,12,57.4,232,138
2015-03-31,12.9,2.2,3,80.6,114,98
2015-04-01,12.9,4.1,3,67.9,59,25
2015-04-02,14.8,5,3,70.5,62,25
2015-04-03,10.6,2.8,12,83.4,77,35
2015-04-04,13.5,4.3,3,48,115,16
2015-04-05,10.5,2.5,3,75.1,130,16
2015-04-06,10.3,2.7,13,55.8,70,58
2015-04-07,8.4,2.6,2,59.5,61,43
2015-04-08,8.3,2.9,3,52.5,109,30
2015-04-09,9.6,2.3,2,43,96,52
2015-04-10,11.6,2.8,12,40.5,161,57
2015-04-11,13.5,2.5,12,39.3,103,68
2015-04-12,14.9,2.9,3,30.6,61,50
2015-04-13,12,5.9,3,53.9,46,28
2015-04-14,6.9,2.7,2,89.9,107,20
2015-04-15,11.1,2.9,11,72,100,43
2015-04-16,9.9,3.6,11,69.5,145,76
2015-04-17,10.5,3.7,10,45.4,150,72
2015-04-18,15.2,1.9,3,31.9,130,61
2015-04-19,14.5,3.7,3,74.8,63,32
2015-04-20,12.2,3.2,2,75.3,98,14
2015-04-21,14,2.9,12,46,126,46
2015-04-22,14.2,3,12,47,117,71
2015-04-23,14.5,3.5,10,41.1,107,64
2015-04-24,15.7,3.2,12,38.3,121,70
2015-04-25,15.9,2.7,12,31.3,173,65
2015-04-26,17.3,3.3,2,37.6,113,48
2015-04-27,18.5,2.8,11,39.3,90,60
2015-04-28,20.3,2.1,3,38.6,154,47
2015-04-29,17,2.9,3,77,151,46
2015-04-30,21.2,2.2,3,56.6,201,31
2015-05-01,21,2.5,12,58.8,110,44
2015-05-02,20.7,2.1,11,64.4,93,38
2015-05-03,18.3,2.1,2,90.4,126,26
2015-05-04,16.1,4.2,12,45.9,83,54
2015-05-05,14.2,3.4,11,37.9,113,42
2015-05-06,15.4,2.4,10,36.3,98,48
2015-05-07,16.5,2.6,2,35.6,116,45
2015-05-08,16.7,2.5,11,64.3,98,55
2015-05-09,17.6,3,12,55,74,43
2015-05-10,19.1,2.3,12,39.6,92,42
2015-05-11,18.4,3,4,62.1,52,44
2015-05-12,13.3,6.4,10,75.9,78,38
2015-05-13,17.4,5.3,10,56.9,101,64
2015-05-14,20.4,3.3,10,63.8,107,56
2015-05-15,19.1,2.7,12,71,87,91
2015-05-16,18,3,11,41.3,142,55
2015-05-17,18.6,2.2,13,40.4,109,54
2015-05-18,17.7,3.2,2,53.9,93,45
2015-05-19,14.8,3.6,10,88.9,88,48
2015-05-20,16.3,3.1,12,60,60,44
2015-05-21,18.7,3.7,10,50.1,116,44
2015-05-22,20,2.9,12,45.3,104,54
2015-05-23,20.6,2.5,11,38.5,120,46
2015-05-24,21,2.4,12,37.3,152,32
2015-05-25,20.8,2.7,11,53.1,123,45
2015-05-26,21.5,2.7,12,48.9,118,44
2015-05-27,23.2,2,12,32.9,107,40
2015-05-28,24.3,2.2,12,27.1,94,42
2015-05-29,23.8,2.5,12,36.8,92,48
2015-05-30,19.8,2.9,12,71,91,41
2015-05-31,22.1,2.2,11,52.8,94,44
2015-06-01,21.7,2.6,12,44.6,88,40
2015-06-02,23.1,2.7,12,46.9,115,40
2015-06-03,23.3,3.8,13,33.3,86,44
2015-06-04,24.2,2.6,12,28.9,115,42
2015-06-05,19.1,1.7,7,58.8,85,36
2015-06-06,22.4,2.3,2,50.4,143,32
2015-06-07,23.4,2.3,12,46.8,120,31
2015-06-08,22.4,2.3,12,54.9,99,38
2015-06-09,22.2,2.9,12,66.3,114,46
2015-06-10,25.3,2.2,13,54.3,97,48
2015-06-11,24.6,2.8,7,59.6,73,39
2015-06-12,23.6,3.8,10,63.1,82,44
2015-06-13,24.7,3.2,10,61.9,85,70
2015-06-14,22.8,2.7,13,70.3,70,34
2015-06-15,24.2,2.2,13,65.6,103,40
2015-06-16,25,2.4,11,65.9,114,47
2015-06-17,23.4,2.6,2,72.8,120,38
2015-06-18,24.8,2.7,3,59.4,86,28
2015-06-19,24.5,2.9,3,57.8,91,23
2015-06-20,19.6,1.8,2,91,60,40
2015-06-21,22.4,2,11,69.1,79,20
2015-06-22,24,2.4,12,60.4,114,32
2015-06-23,24.7,2.3,12,64.1,107,34
2015-06-24,25.7,2.5,12,58.3,89,40
2015-06-25,24.8,2.1,2,65.1,47,40
2015-06-26,21,3.3,2,75.8,75,12
2015-06-27,25.2,2.2,2,55.3,95,11
2015-06-28,25.4,2.6,12,61.8,105,23
2015-06-29,25.7,2.8,12,61.8,71,25
2015-06-30,24.4,1.7,12,70,56,31
2015-07-01,23.7,3.8,11,66.3,86,34
2015-07-02,23.7,4,10,64.5,58,48
2015-07-03,23.3,3,12,62.6,76,40
2015-07-04,24.1,2.2,2,55.8,69,32
2015-07-05,24.2,2.3,12,57.4,90,34
2015-07-06,25.3,2.2,12,54.3,115,30
2015-07-07,25.6,2,2,52.1,114,34
2015-07-08,23.4,4,3,69.8,90,11
2015-07-09,26.5,2.9,3,61.3,98,11
2015-07-10,29.2,1.9,3,60.9,110,20
2015-07-11,30.4,2.1,2,60.3,79,28
2015-07-12,24.8,4,3,94.1,82,11
2015-07-13,23.1,5.2,10,90.8,108,27
2015-07-14,26.1,3.5,10,72.4,82,62
2015-07-15,27.9,2.9,3,58.8,84,48
2015-07-16,24.7,5,3,51.3,119,12
2015-07-17,23.6,3.6,3,49.8,103,11
2015-07-18,24.3,2.2,3,63.5,88,29
2015-07-19,25.1,1.8,2,77.4,53,24
2015-07-20,27.5,2.4,3,71.4,76,20
2015-07-21,27,1.6,12,81.6,103,24
2015-07-22,27.7,1.8,12,76.9,110,34
2015-07-23,26.9,2.1,10,81,126,28
2015-07-24,24.7,2,10,96.9,97,14
2015-07-25,25,3.2,10,95.1,95,18
2015-07-26,26,2.6,10,85.5,111,17
2015-07-27,26.2,2.3,13,86,115,30
2015-07-28,27.7,2.7,11,74.4,63,34
2015-07-29,26.7,2.6,9,82.9,65,36
2015-07-30,28.6,3.5,10,76.4,62,66
2015-07-31,27.9,2.7,9,74.3,55,56
2015-08-01,28.2,3.1,10,72.8,92,48
2015-08-02,26.5,2.7,10,84.3,75,34
2015-08-03,27.9,3.8,9,71.5,55,30
2015-08-04,27.5,4.5,10,73.3,55,26
2015-08-05,28.6,3.7,10,67,57,32
2015-08-06,29.3,2,12,64.5,50,34
2015-08-07,28.9,1.4,2,71.3,70,42
2015-08-08,26.6,2.1,2,79.1,77,36
